id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
45097948,Loft entier chaleureux•Ixelles,364175620,Nissrine,,Ixelles,50.83479,4.35857,Entire home/apt,200,3,0,,,1,88
45099546,Rooftop with breathtaking view of the Grand Place,276585064,Charlotte,,Bruxelles,50.84798,4.35394,Entire home/apt,145,2,0,,,30,238
45108057,Cozy warm apartment  in Brussels,88541692,Raana,,Watermael-Boitsfort,50.80606,4.40735,Private room,50,1,1,2020-09-04,0.10,1,365
45108917,Chambre privée à Bruxelles ( Châtelain ),258778637,Alexis,,Saint-Gilles,50.82743,4.35695,Private room,19,5,6,2021-06-26,0.80,6,328
45118896,appartement 13,351100469,Jorge,,Saint-Josse-ten-Noode,50.85505,4.36205,Entire home/apt,30,4,5,2021-04-08,0.75,6,58
45130541,The White Studio ❤️ Made for lovely Discoveries ❤️,355012792,Jean-Marc,,Ixelles,50.81577,4.3781,Entire home/apt,71,3,9,2020-10-08,1.14,25,143
45132249,Penthouse avec vue sur le bois de la cambre,364471003,Sophie,,Uccle,50.81208,4.36774,Entire home/apt,200,7,3,2020-10-04,0.29,1,363
45134102,JTTE,89487618,Fida,,Jette,50.88508,4.32121,Entire home/apt,190,1,0,,,1,180
45134303,Accueillante et calme,237724211,Marie France,,Anderlecht,50.83866,4.32185,Private room,40,2,2,2020-10-18,0.21,1,350
45153750,Beautiful Triplex with big Terrace at city center.,55452491,Ronen,,Bruxelles,50.84577,4.35308,Entire home/apt,285,2,10,2021-07-04,1.03,5,80
45171114,Modern Dreamsuite in the Sky / Brussels Downtown,66570704,Georgio,,Molenbeek-Saint-Jean,50.84803,4.32183,Entire home/apt,55,3,21,2021-05-23,2.52,1,106
45189790,New 3 Bedrooms & 3 bathrooms apt in Marolles,1300694,Aline,,Bruxelles,50.83563,4.34451,Entire home/apt,157,93,6,2021-05-30,3.05,1,207
45201347,New & Confortable Near Grand place & Midi Station,10981609,Mohamed,,Bruxelles,50.84049,4.34188,Entire home/apt,69,55,1,2020-10-03,0.11,1,153
45204639,Studio entier en plein Bruxelles,188558379,Esther,,Anderlecht,50.81983,4.28359,Entire home/apt,60,2,0,,,1,0
45205095,Sous-location colocation appartement,334442723,Géraldine,,Bruxelles,50.84365,4.34545,Private room,21,20,0,,,1,170
45205190,Lovely minimal place Nice View (Center),361222251,Thomas,,Bruxelles,50.84431,4.3461,Private room,31,2,17,2021-06-14,1.72,4,68
45212440,New luxury apartment + parking place,14319358,Krystyna,,Woluwe-Saint-Lambert,50.85071,4.43296,Entire home/apt,100,3,1,2020-11-22,0.13,2,184
45228224,Joli nid en plein coeur de Bruxelles (avec jardin),27898893,Lisa,,Forest,50.82327,4.32939,Entire home/apt,63,2,13,2021-06-19,1.28,1,33
45229981,Chambre Double – Vue sur Ville JUNGLE,113626844,Sebastien,,Bruxelles,50.84041,4.35128,Private room,65,1,1,2020-09-27,0.10,4,132
45229982,Chambre Double – Vue sur Ville VIVIENNE,113626844,Sebastien,,Bruxelles,50.8403,4.35129,Private room,65,1,0,,,4,139
45229984,Double ou Twin-Douche-Vue ville-VEGETAL,113626844,Sebastien,,Bruxelles,50.84038,4.35114,Private room,65,1,0,,,4,136
45229985,Double ou Twin-Douche-Vue ville-DUPLEX,113626844,Sebastien,,Bruxelles,50.83858,4.34981,Private room,65,1,1,2021-02-15,0.20,4,143
45230215,"Private room in a co-living space, place Stephanie",55452491,Ronen,,Ixelles,50.83237,4.36018,Private room,65,2,0,,,5,79
45236928,La kasbah bxl,6622145,Frédéric,,Saint-Gilles,50.82749,4.33928,Entire home/apt,110,2,2,2021-06-06,1.02,1,0
45236937,Spacious loft midi center,31042303,Mouss,,Anderlecht,50.84039,4.33936,Entire home/apt,106,2,46,2021-05-12,4.52,3,353
45240386,Ambiance chaleureuse avec un petit déjeuner super,119078723,Régis,,Woluwe-Saint-Pierre,50.83982,4.46438,Private room,72,1,0,,,2,365
45245514,Spacious Duplex Close to all Cultural Sites,85785507,Edward,,Bruxelles,50.84844,4.34767,Entire home/apt,134,2,23,2021-06-17,2.51,4,157
45251559,Magnifique studio proche du centre,200866619,Pierre,,Schaerbeek,50.86554,4.3734,Entire home/apt,30,2,1,2020-09-06,0.10,3,193
45251588,"Studio lumineux, proche quartier européen à pied",155771043,Valentin,,Etterbeek,50.83416,4.39181,Entire home/apt,30,6,3,2021-01-31,0.30,1,224
45251610,Appartement agréable et lumineux à Bruxelles,74822802,Grégoire,,Saint-Gilles,50.8303,4.33925,Entire home/apt,50,3,12,2020-10-22,1.23,1,2
45251975,Bel appartement spacieux avec vue panoramique,24383207,Clara,,Bruxelles,50.84223,4.3559,Entire home/apt,112,1,5,2021-07-11,4.69,2,70
45258529,Appartement très calme à Ixelles,357211398,Saaid,,Ixelles,50.80844,4.3958,Entire home/apt,80,2,5,2021-06-21,0.54,1,350
45267118,Amazing appartement with hotel features,359460101,Stein,,Koekelberg,50.86477,4.31927,Entire home/apt,150,1,0,,,4,335
45267779,Spacious  and charming flat in trendy Chatelain,3316231,Mia,,Ixelles,50.82229,4.36425,Entire home/apt,90,3,5,2020-11-26,0.51,2,46
45268435,Bright Artist Studio right in the <3 of Brussels,40479900,Julien,,Saint-Gilles,50.82783,4.35646,Entire home/apt,30,2,0,,,1,0
45268963,"Apt cosy, lumineux, 110m², 2ch, métro Tomberg",22739838,Emmanuel,,Woluwe-Saint-Lambert,50.84362,4.42633,Entire home/apt,85,7,2,2021-02-13,0.22,1,145
45270977,"Loft with sunny garden in Jette, Brussels",26524396,Jordan,,Jette,50.88145,4.31641,Entire home/apt,95,2,1,2021-05-04,0.42,1,144
45286080,Appart/studio 15 minutes du centre de Bruxelles,273838211,Joha,,Ixelles,50.82303,4.37608,Entire home/apt,35,6,0,,,1,1
45288161,Studio with terrace in Brussels,39419563,Amandine,,Woluwe-Saint-Lambert,50.84915,4.42952,Entire home/apt,55,7,14,2021-06-10,2.30,1,78
45296598,Contactless  appartement with hotel facilities,359460101,Stein,,Koekelberg,50.86477,4.31927,Entire home/apt,105,1,2,2021-03-31,0.30,4,332
45299426,Hotel Mozart - room Triple with breakfast,327642769,Mozart  Hotel,,Bruxelles,50.84665,4.35239,Private room,90,1,2,2021-06-06,1.02,4,365
45299709,Hotel Mozart - room quadruple with Breakfast,327642769,Mozart  Hotel,,Bruxelles,50.84477,4.3521,Private room,100,1,4,2021-05-30,1.82,4,365
45300714,"Le cocon, place of peace in the heart of the city.",174697018,Cléo,,Uccle,50.81354,4.34494,Entire home/apt,100,2,6,2021-07-10,2.07,1,160
45306341,Gran Plas and Manneken Pis within a 3 minute walk.,118365649,Alex,,Bruxelles,50.84525,4.35005,Entire home/apt,70,1,46,2020-10-27,4.48,4,69
45321122,Romantic studio/Mezzanine in trendy neighbourhood,366332793,Emma,,Saint-Gilles,50.82615,4.35615,Entire home/apt,70,1,5,2021-04-11,0.57,1,49
45321939,Amazing Place Located in Heart of BXL City,85785507,Edward,,Bruxelles,50.84839,4.34778,Entire home/apt,108,2,8,2021-06-27,0.84,4,158
45321996,Perfect Place to Visit and Stay in Brussels,85785507,Edward,,Bruxelles,50.84859,4.34761,Entire home/apt,108,2,13,2021-06-13,1.34,4,164
45322057,Cosy Apartment Close to all the City Highlights,85785507,Edward,,Bruxelles,50.84868,4.34977,Entire home/apt,91,2,7,2021-05-23,1.84,4,169
45322193,Stylish apartment in the trendy area of châtelain,331404665,Belli,,Ixelles,50.82049,4.35788,Entire home/apt,47,5,1,2021-01-31,0.18,2,260
45327262,Beau studio lumineux,81425120,Manon,,Schaerbeek,50.85269,4.39621,Entire home/apt,80,1,0,,,1,179
45327595,Cosy flat near the EU commission,21038778,Nicolas,,Bruxelles,50.84856,4.37897,Entire home/apt,70,1,0,,,1,277
45327781,Hotel Mozart Double room with breakfast,327642769,Mozart  Hotel,,Bruxelles,50.84631,4.35429,Private room,70,1,2,2021-05-30,2,4,365
45331535,NEW! GRAND PLACE Stylish Studio,47481717,Manuel,,Bruxelles,50.84895,4.354,Entire home/apt,57,1,7,2020-11-17,0.89,1,52
45339670,Dublex 2 rooms near CEE/NATO/ CITY CENTER,27627767,Elise,,Schaerbeek,50.85618,4.38991,Entire home/apt,65,7,3,2021-07-03,0.31,2,325
45340373,Double Room in cosy B&B for Expats- EU Workers Bxl,366521453,Yasmine,,Ixelles,50.83881,4.37285,Private room,60,3,4,2021-06-04,3.53,1,50
45341223,Chambre au calme sous le toit,8345862,Irida,,Schaerbeek,50.85325,4.38157,Private room,19,15,0,,,10,81
45341438,Belle grande chambre sous toit,8345862,Irida,,Schaerbeek,50.85314,4.38144,Private room,27,15,0,,,10,365
45342092,Chambre des roses,8345862,Irida,,Schaerbeek,50.85429,4.38145,Private room,27,15,1,2020-10-16,0.11,10,365
45342245,Chambre très lumineuse,8345862,Irida,,Schaerbeek,50.85261,4.38152,Private room,25,15,0,,,10,315
45344103,Le coin vert,261763738,Batiste,,Forest,50.82428,4.32849,Entire home/apt,45,1,0,,,2,0
45344447,Studio très lumineux et traversant avec terrasses,74794610,Francine,,Uccle,50.80557,4.3357,Entire home/apt,50,2,4,2021-06-20,0.44,1,362
45344517,FLAGEY - Appartement typiquement Bruxellois,118087361,Frédéric,,Ixelles,50.8227,4.37695,Entire home/apt,60,5,1,2021-03-05,0.23,5,142
45346679,Beautiful & Charming studio EU DISTRICT,310440757,Anthony,,Ixelles,50.83684,4.36969,Entire home/apt,55,3,3,2021-04-26,2.25,3,351
45347053,The green corner » wiels «Bruxelles South Station,261763738,Batiste,,Forest,50.82246,4.32738,Entire home/apt,45,1,1,2021-01-01,0.15,2,18
45353982,Très charmant appartement au Sablon.,366657071,Véronique,,Bruxelles,50.84049,4.35404,Entire home/apt,40,2,1,2020-10-20,0.11,1,79
45357422,Spacious Private Room - Loft Central Bxls,34911541,Antonia,,Bruxelles,50.84971,4.34148,Private room,23,3,5,2020-11-11,0.50,1,70
45357900,Quartier la Chasse - Superbe Appartement Design,366683050,Gautier,,Etterbeek,50.82994,4.39049,Entire home/apt,69,2,3,2021-02-28,0.30,2,0
45359933,Quartier Churchill - Superbe Appartement Design,366683050,Gautier,,Uccle,50.81137,4.36471,Entire home/apt,40,1,22,2020-12-17,2.28,2,0
45362415,Duplex Self check-in: Netflix & 10mn ->Grand-Place,363967425,Elliot,,Bruxelles,50.85544,4.35268,Entire home/apt,100,2,57,2021-06-12,5.61,5,309
45364148,"Ixelles, belle chambre avec mezzanine et belle vue",27854464,Gerald,,Ixelles,50.8209,4.3816,Private room,18,84,1,2021-02-28,0.22,2,131
45364645,Chambre cosy avec vue magnifique,27854464,Gerald,,Ixelles,50.81988,4.38047,Private room,19,84,0,,,2,104
45372419,Beautiful 3 bedrooms duplex in European quarter,23253065,Olivier,,Schaerbeek,50.85015,4.39611,Entire home/apt,140,7,8,2021-04-25,0.90,2,333
45373500,"Appartement Art Déco, panorama sur Bruxelles, or",75385713,Antoine,,Bruxelles,50.84509,4.39424,Private room,35,2,1,2020-12-06,0.14,3,360
45373894,Vue imprenable dans un appartement art déco,75385713,Antoine,,Schaerbeek,50.84715,4.39419,Entire home/apt,150,2,0,,,3,180
45395761,Beautiful & charming room Brussels with breakfast,367064047,Alain,,Forest,50.82482,4.33054,Private room,65,1,0,,,3,41
45397575,Design apartment in Stéphanie with a terrace.,275307181,Ari,,Bruxelles,50.83198,4.35903,Entire home/apt,206,3,0,,,2,179
45399764,Appartement grand place de Bruxelles,118415038,Dashing,,Bruxelles,50.85403,4.35224,Entire home/apt,55,1,25,2021-04-09,2.48,1,109
45410714,write to me before boking to get a discount of €10,267751188,Ясень,,Ixelles,50.80342,4.39305,Private room,25,2,2,2021-07-07,0.25,4,47
45410952,write to me before boking to get a discount of €15,267751188,Ясень,,Ixelles,50.80317,4.39463,Private room,20,7,2,2021-04-07,2,4,79
45421342,☼ Lovely Hotel room in Brussels with breakfast ☼,367064047,Alain,,Forest,50.82598,4.3313,Private room,65,1,0,,,3,41
45424439,Petit appartement bien équipé,367409869,Chaimae,,Etterbeek,50.82803,4.40112,Entire home/apt,70,1,0,,,1,0
45427389,Cosy place in Saint Catherine,23482181,Houssem,,Bruxelles,50.85375,4.34851,Private room,100,1,1,2021-05-30,0.67,1,364
45430661,appartment close to city center,89297563,Lakshmi,,Ixelles,50.81821,4.36148,Entire home/apt,28,3,0,,,1,5
45434951,New: Stylish cosy apartment. Perfect location,367505680,Bob,,Bruxelles,50.86035,4.34985,Entire home/apt,74,4,10,2021-06-14,1.04,2,360
45437243,Chambre spacieuse pour 1 à 4 personnes.,133503033,Nathalie,,Saint-Gilles,50.83078,4.34546,Private room,28,1,1,2020-10-25,0.11,1,2
45444445,Appartement dans un quartier les plus beaux de BXL,30871118,Mah,,Schaerbeek,50.86266,4.37851,Entire home/apt,79,1,0,,,1,347
45444941,"Centre de Bruxelles, Studio 1 pour  1 ou 2p.",367609072,Julius,,Bruxelles,50.84707,4.34625,Private room,50,1,6,2021-06-27,0.65,3,177
45445751,Superbe appartement à 5 minutes de Grand-place,22429437,Hamza,,Bruxelles,50.84229,4.35022,Entire home/apt,76,2,1,2021-03-06,0.23,1,90
45446841,Studio Calme avec superbe vue sur l’Atomium,367615533,Laurent,,Jette,50.89295,4.32131,Entire home/apt,32,30,2,2021-06-16,0.48,1,298
45452502,Spacious room with a garden and parking space,215868065,Serife,,Bruxelles,50.89493,4.35788,Private room,29,1,9,2021-03-29,1.14,2,25
45458873,BXL : Etage privatif pour séjour cosy et convivial,85319304,Annick,,Woluwe-Saint-Lambert,50.84631,4.42709,Private room,64,1,3,2020-10-11,0.30,1,43
45478897,"Centre de Bruxelles, Studio 2 pour 1 ou 2p.",367609072,Julius,,Bruxelles,50.84802,4.34847,Private room,40,1,10,2021-07-08,4.55,3,169
45478911,"Centre de Bruxelles, studio 3 pour 1 ou 2p.",367609072,Julius,,Bruxelles,50.84881,4.34797,Private room,50,1,7,2021-05-15,1.54,3,160
45481618,"Chambre privée, lit double, bureau.",368010108,Clement,,Forest,50.81938,4.34247,Private room,35,4,0,,,1,178
45486224,Studio lumineux et spacieux au cœur de Bruxelles,368074452,Yves Sylvain,,Bruxelles,50.84003,4.35193,Entire home/apt,85,1,9,2021-06-06,1.72,1,49
45487377,Apartment in the heart of the European institution,368085777,Sébastien,,Ixelles,50.83357,4.37207,Entire home/apt,45,2,0,,,1,314
45492865,STUDIO Vue magnifique,343128939,Younes,,Ixelles,50.81619,4.36936,Private room,65,1,2,2020-10-03,0.21,1,180
45498225,Arquitectural gem with zen garden,27681121,Gino,,Ixelles,50.82496,4.38122,Entire home/apt,169,7,0,,,2,208
45499569,Room in Duplex apartment in Brussels City Center,76757179,Christophe,,Saint-Josse-ten-Noode,50.85712,4.36777,Private room,23,30,0,,,1,365
45510104,Private appartment within a family home,141689989,Mik & Béa,,Schaerbeek,50.86301,4.38933,Entire home/apt,73,2,12,2021-06-11,1.41,1,341
45516421,"New flat, clean, close to public transport, calm",368364541,Pol,,Evere,50.86357,4.41705,Entire home/apt,39,3,16,2021-05-23,1.63,1,334
45526237,Lovely apartment in Ixelles,1444493,Alexandre,,Ixelles,50.81963,4.36503,Entire home/apt,75,14,2,2021-04-01,1.71,3,170
45527049,Charming 1 bedroom in a dynamic neighborhood,276585064,Charlotte,,Uccle,50.812,4.34473,Entire home/apt,44,2,0,,,30,5
45528605,New Cosy Apartment- Perfectly Located,367505680,Bob,,Bruxelles,50.86046,4.34924,Entire home/apt,71,4,7,2021-06-30,0.89,2,314
45530786,Lovely and cosy spot in the heart of Brussels,301691166,Van,,Anderlecht,50.83507,4.29826,Entire home/apt,50,2,39,2021-06-27,4.02,1,343
45530853,Appartement de charme,364798097,Lulu,,Ixelles,50.83413,4.36792,Entire home/apt,70,2,0,,,1,0
45531180,"Charming quiet apartment, great location, bright",7404454,Rachid,,Ixelles,50.83169,4.3624,Entire home/apt,39,6,1,2020-10-23,0.11,2,23
45531241,Beautiful 1 bedroom apartment next to Châtelain,276585064,Charlotte,,Ixelles,50.82343,4.36434,Entire home/apt,63,28,0,,,30,27
45536602,Un logement impeccable pour un séjour inoubliable,368677405,Eugène,,Forest,50.82547,4.33672,Entire home/apt,55,1,2,2021-01-01,0.34,1,336
45537901,House of Happiness / bedroom in sharehouse,41639191,Khaira,,Berchem-Sainte-Agathe,50.86291,4.29964,Private room,20,3,3,2021-03-19,0.32,1,0
45538582,Atypical 1 bedroom. 2 steps from place Stéphanie,276585064,Charlotte,,Saint-Gilles,50.83298,4.35271,Entire home/apt,52,28,4,2021-06-22,0.59,30,82
45539698,NOTRE DAME,11409179,Coco,,Bruxelles,50.8469,4.34736,Entire home/apt,74,1,8,2021-02-14,1.21,11,349
45541619,Designed 1 bedroom flat with a terrace,51206149,Oksana,,Saint-Gilles,50.82289,4.34354,Entire home/apt,80,3,1,2020-10-24,0.11,1,38
45553018,Appartement bohème,205241659,Melania,,Saint-Gilles,50.82571,4.35291,Entire home/apt,75,1,0,,,2,40
45553577,Room with equipped kitchen at hotel residence,368839651,David,,Saint-Gilles,50.83313,4.34995,Private room,50,7,1,2021-03-04,0.23,37,47
45556364,charmate appartemet meuble,368867103,Hayat,,Watermael-Boitsfort,50.79943,4.40425,Entire home/apt,40,3,6,2021-04-11,0.62,1,358
45562492,Brussels West Side,368922787,Adil,,Molenbeek-Saint-Jean,50.84994,4.32363,Entire home/apt,125,2,2,2021-02-10,0.29,2,297
45564078,Appartement Bruxelles,2933323,Feliks,,Anderlecht,50.82232,4.30023,Entire home/apt,85,2,1,2021-06-09,0.83,1,79
45571781,2 bedroom apartment close to Brussels Louise,368839651,David,,Saint-Gilles,50.83343,4.3511,Private room,71,14,3,2021-05-24,0.31,37,37
45574212,Chambre privée rustique,193029202,Karim,,Woluwe-Saint-Pierre,50.83883,4.42279,Private room,28,1,3,2021-02-04,0.64,1,365
45579078,2 bedroom apartment close to Brussels Louise,368839651,David,,Saint-Gilles,50.83119,4.34954,Private room,70,28,1,2020-09-27,0.10,37,119
45579377,Room with private kitchen at hotel residence,368839651,David,,Saint-Gilles,50.83142,4.35082,Entire home/apt,50,7,0,,,37,24
45584955,2 bedroom apartment close to Brussels Louise,368839651,David,,Saint-Gilles,50.83317,4.35119,Private room,70,28,1,2021-05-23,0.58,37,2
45588567,Room with equipped kitchen at hotel residence,368839651,David,,Saint-Gilles,50.83194,4.34936,Entire home/apt,50,7,3,2021-02-25,0.89,37,21
45589795,Charming apartment in Brussels with breakfast ♡,367064047,Alain,,Forest,50.82494,4.33168,Entire home/apt,125,1,4,2020-09-27,0.41,3,41
45593304,Beautiful flat in the prestigious Avenue Louise,369254306,Florent,,Ixelles,50.82765,4.36583,Entire home/apt,49,3,1,2020-12-03,0.13,1,0
45594519,Studio with equipped kitchen at hotel residence,368839651,David,,Saint-Gilles,50.83114,4.35122,Entire home/apt,45,7,0,,,37,11
45594761,Studio with equipped kitchen at hotel residence,368839651,David,,Saint-Gilles,50.83306,4.35142,Entire home/apt,51,7,0,,,37,38
45595647,Cosy apartment it is !,127363994,Paci,,Schaerbeek,50.85891,4.36822,Entire home/apt,50,2,0,,,2,363
45615384,Studio with equipped kitchen at hotel residence,368839651,David,,Saint-Gilles,50.83324,4.3514,Entire home/apt,50,7,1,2020-11-05,0.12,37,15
45616943,Appart potaerdenberg,369514574,B,,Anderlecht,50.84089,4.2998,Entire home/apt,65,1,0,,,2,179
45624601,Cute Brussels studio w/ terrace close to EU & Parl,365002598,Angela,,Bruxelles,50.84681,4.36364,Entire home/apt,60,2,1,2021-03-21,0.26,1,73
45628160,Studio with equipped kitchen at hotel residence,368839651,David,,Saint-Gilles,50.83146,4.3494,Entire home/apt,50,7,3,2021-05-26,0.63,37,26
45628450,Studio with equipped kitchen at hotel residence,368839651,David,,Saint-Gilles,50.83281,4.34925,Entire home/apt,50,7,6,2021-04-11,2.22,37,37
45628583,Penthouse - City Views/Free Parking,291264494,BE. Corporate,,Schaerbeek,50.85054,4.40064,Entire home/apt,87,2,7,2021-06-24,1.07,12,291
45632170,Lovely studio in the heart of Brussels,276585064,Charlotte,,Bruxelles,50.84891,4.35402,Entire home/apt,50,28,3,2021-06-19,0.41,30,142
45636169,Room with equipped kitchen at hotel residence,368839651,David,,Saint-Gilles,50.83256,4.34924,Entire home/apt,50,7,0,,,37,52
45636200,Room with equipped kitchen at hotel residence,368839651,David,,Saint-Gilles,50.83132,4.34969,Entire home/apt,50,7,1,2020-10-05,0.11,37,37
45645920,"Blue Alice Brussels, Balcony",75338423,Geraldine,,Watermael-Boitsfort,50.8094,4.40008,Entire home/apt,76,1,8,2021-05-09,0.89,2,211
45647337,Freshly Renovated EU District Apt just for you,355012792,Jean-Marc,,Bruxelles,50.84839,4.38894,Entire home/apt,57,3,11,2021-02-03,1.67,25,0
45653376,Magnifique Appart Plein centre 4 personnes,172348019,Yann,,Bruxelles,50.84846,4.3452,Entire home/apt,80,2,0,,,1,0
45668031,Magnifique appartement,284957539,Sat,,Schaerbeek,50.85808,4.36814,Entire home/apt,40,1,6,2021-01-02,0.76,1,285
45669429,NEW! Elegant Brussels Townhouse With Garden,334724029,Keys2Casa,,Auderghem,50.81224,4.43277,Entire home/apt,211,3,0,,,1,362
45670436,Magnifique Studio - best location,19293722,Pauline Et Elliot,,Ixelles,50.82853,4.3584,Entire home/apt,40,5,7,2021-04-30,4.04,61,80
45672805,European District - superb furnished shared house,108430418,Alexandrina,,Etterbeek,50.83693,4.384,Entire home/apt,2500,1,0,,,3,365
45674348,Very nice atypical duplex Grand Place,189315430,Daphné,,Bruxelles,50.84326,4.35308,Entire home/apt,93,28,1,2021-03-06,0.23,27,74
45678029,Maison 2 chambres et bureau dans cité-jardin,36162256,Julie,,Woluwe-Saint-Pierre,50.82392,4.46103,Entire home/apt,53,30,0,,,1,227
45682820,Studio with equipped kitchen at hotel residence,368839651,David,,Saint-Gilles,50.83105,4.35151,Entire home/apt,50,7,2,2021-05-31,0.44,37,15
45682824,Studio with equipped kitchen at hotel residence,368839651,David,,Saint-Gilles,50.83344,4.35112,Entire home/apt,51,7,1,2021-06-23,1,37,98
45682913,Studio with equipped kitchen at hotel residence,368839651,David,,Saint-Gilles,50.83289,4.35142,Entire home/apt,50,7,4,2021-06-15,0.57,37,48
45686692,Studio à Wolluwé St Pierre à coté du Metro Stokel,370158365,Alain Senegal,,Woluwe-Saint-Pierre,50.84364,4.45756,Entire home/apt,50,3,3,2021-06-20,1.03,1,365
45692548,2 bedroom apartment close to Brussels Louise,368839651,David,,Saint-Gilles,50.83127,4.35064,Private room,70,7,1,2021-04-04,0.29,37,29
45692654,Studio with equipped kitchen at hotel residence,368839651,David,,Saint-Gilles,50.83318,4.34985,Entire home/apt,50,7,2,2021-06-19,0.44,37,43
45692682,Studio with equipped kitchen at hotel residence,368839651,David,,Saint-Gilles,50.83297,4.35099,Entire home/apt,50,7,0,,,37,37
45692709,Studio with equipped kitchen at hotel residence,368839651,David,,Saint-Gilles,50.83191,4.34918,Entire home/apt,45,7,1,2020-11-01,0.12,37,22
45693176,Studio with equipped kitchen at hotel residence,368839651,David,,Saint-Gilles,50.8317,4.35154,Entire home/apt,50,7,5,2021-05-02,0.72,37,23
45693210,Studio with equipped kitchen at hotel residence,368839651,David,,Saint-Gilles,50.83155,4.34926,Entire home/apt,50,7,3,2021-01-03,1.05,37,21
45693415,Studio with equipped kitchen at hotel residence,368839651,David,,Saint-Gilles,50.83324,4.35002,Entire home/apt,50,7,2,2021-06-05,0.35,37,101
45706121,Cosy room in flat with easy commute to city centre,32992460,Elanga Joleen,,Koekelberg,50.8595,4.3296,Private room,22,1,4,2020-11-15,0.44,1,0
45707722,Tiny cosy studio,27627767,Elise,,Schaerbeek,50.85651,4.38644,Entire home/apt,40,4,1,2021-04-01,0.29,2,11
45708785,Lieu unique et classé au centre de Bruxelles,231089,Eric,,Anderlecht,50.83348,4.32676,Entire home/apt,75,30,0,,,1,348
45709685,Très belle appartement 2 chambre sur Bruxelles,363262461,Hicham,,Bruxelles,50.89225,4.38675,Entire home/apt,100,30,1,2021-01-01,0.15,1,0
45715832,New cosy and bright studio ! Close to EU,32664222,Lou,,Bruxelles,50.8473,4.37911,Entire home/apt,55,7,0,,,2,185
45718705,Lovely studio in Ixelles,370562812,Zhor,,Ixelles,50.82957,4.37546,Entire home/apt,55,2,5,2020-12-20,2.50,1,357
45721444,Belle chambre privée à Uccle,533292,Iglika,,Uccle,50.81342,4.34063,Private room,50,2,0,,,1,0
45722050,Studio with equipped kitchen at hotel residence,368839651,David,,Saint-Gilles,50.83343,4.35076,Private room,50,7,2,2021-01-31,0.69,37,36
45722237,"Logement de charme, neuf et full équipé",31850797,Morgane,,Saint-Gilles,50.82988,4.33336,Entire home/apt,65,2,2,2020-10-25,0.22,1,130
45738099,Appartement d'architecte dans le centre de BXL,98903845,William,,Bruxelles,50.84943,4.34097,Entire home/apt,85,1,27,2021-04-18,2.92,1,37
45743959,Waterfront charming studio facing Tour & Taxis,276585064,Charlotte,,Bruxelles,50.8629,4.35102,Entire home/apt,41,28,1,2021-03-10,0.24,30,100
45744419,Very nice 1 bedroom in front of Tour & Taxis,276585064,Charlotte,,Bruxelles,50.8604,4.34844,Entire home/apt,52,28,1,2021-07-03,1,30,149
45745772,Studio with equipped kitchen at hotel residence,368839651,David,,Saint-Gilles,50.83156,4.3513,Entire home/apt,50,7,1,2021-02-19,0.21,37,29
45745811,Studio with equipped kitchen at hotel residence,368839651,David,,Saint-Gilles,50.83182,4.34924,Entire home/apt,50,7,4,2021-02-28,0.46,37,154
45745980,Nice Apartment in S.Gilles,36889071,Mattia,,Forest,50.81681,4.34623,Entire home/apt,60,3,0,,,1,355
45746026,Studio with equipped kitchen at hotel residence,368839651,David,,Saint-Gilles,50.83289,4.35141,Entire home/apt,50,7,1,2021-02-18,0.21,37,119
45747962,Studio with equipped kitchen at hotel residence,368839651,David,,Saint-Gilles,50.83304,4.35132,Entire home/apt,50,7,2,2021-06-11,0.44,37,21
45748067,Studio with equipped kitchen at hotel residence,368839651,David,,Saint-Gilles,50.83165,4.34924,Entire home/apt,50,7,1,2021-05-22,0.57,37,30
45754493,Studio with equipped kitchen at hotel residence,368839651,David,,Saint-Gilles,50.83139,4.35083,Entire home/apt,50,7,2,2021-04-28,0.31,37,145
45754542,Studio with equipped kitchen at hotel residence,368839651,David,,Saint-Gilles,50.83134,4.35067,Entire home/apt,50,7,1,2021-04-19,0.35,37,50
45754546,Studio with equipped kitchen at hotel residence,368839651,David,,Saint-Gilles,50.83137,4.34919,Entire home/apt,50,7,3,2021-04-28,0.37,37,134
45755555,Beautiful & Spacious 6P charming apt EU DISTRICT,310440757,Anthony,,Ixelles,50.8387,4.36971,Entire home/apt,110,3,8,2021-07-11,3.33,3,27
45778771,Cozy and fresh appartement in Brussels,80090893,Barbara,,Ixelles,50.82143,4.35404,Entire home/apt,44,2,4,2021-06-25,4,1,0
45781367,"Modern, ground floor 1BR app in EU district",985178,Pierre & David,,Etterbeek,50.83338,4.38405,Entire home/apt,52,5,6,2021-05-12,1.78,3,294
45784277,Bright and charming flat in the heart of St-Gilles,63942809,Jeanne,,Saint-Gilles,50.82551,4.34297,Entire home/apt,50,2,0,,,1,10
45795552,Belle grande chambre pour 2 ou 3 personnes,304807369,Noémie,,Forest,50.82747,4.33066,Private room,40,2,2,2021-05-24,0.98,1,316
45796934,Bright appartement - Green & trendy neighborhood,308290073,Cynthia,,Auderghem,50.81505,4.41592,Entire home/apt,80,2,5,2021-05-09,0.87,1,321
